Driver,PrevLapTimeSeconds,CurrentLapTimeSeconds,EventName,PrevSeason,CurrentSeason,CurrentGridPosition
SAI,89.51753225806452,84.55603846153846,Monaco Grand Prix,2022,2023,4
STR,91.49133333333333,80.78247169811321,Monaco Grand Prix,2022,2023,14
TSU,92.49062903225806,86.04638157894736,Monaco Grand Prix,2022,2023,9
VER,89.52037096774194,83.74333333333333,Monaco Grand Prix,2022,2023,1
ZHO,92.12858064516129,85.76405194805196,Monaco Grand Prix,2022,2023,19
ALB,112.23095918367346,110.80507843137255,Azerbaijan Grand Prix,2022,2023,12
ALO,111.64402,107.28244897959183,Azerbaijan Grand Prix,2022,2023,6
BOT,111.45539583333334,110.79430612244899,Azerbaijan Grand Prix,2022,2023,13
GAS,111.43078,110.85819607843138,Azerbaijan Grand Prix,2022,2023,17
HAM,111.07112,109.08368,Azerbaijan Grand Prix,2022,2023,5
LEC,112.38645,107.07857142857144,Azerbaijan Grand Prix,2022,2023,1
MAG,112.62316129032259,109.52422,Azerbaijan Grand Prix,2022,2023,16
NOR,112.51954901960785,109.7893,Azerbaijan Grand Prix,2022,2023,7
OCO,111.96647999999999,109.25804081632654,Azerbaijan Grand Prix,2022,2023,19
PER,110.04222,106.54489795918367,Azerbaijan Grand Prix,2022,2023,3
RUS,110.54700000000001,107.59704166666667,Azerbaijan Grand Prix,2022,2023,11
SAI,109.80575,106.84575,Azerbaijan Grand Prix,2022,2023,4
STR,113.46486666666667,107.0551875,Azerbaijan Grand Prix,2022,2023,9
TSU,112.31530612244897,109.88802,Azerbaijan Grand Prix,2022,2023,8
VER,109.64182000000001,105.89039583333334,Azerbaijan Grand Prix,2022,2023,2
ZHO,114.38252173913042,110.37823529411764,Azerbaijan Grand Prix,2022,2023,15
ALB,83.23785714285714,81.41658571428572,Canadian Grand Prix,2022,2023,9
ALO,82.95288571428571,80.68454285714286,Canadian Grand Prix,2022,2023,2
BOT,82.9572,81.46828571428571,Canadian Grand Prix,2022,2023,14
GAS,83.24199999999999,81.47995714285715,Canadian Grand Prix,2022,2023,15
HAM,82.69661428571429,80.75022857142856,Canadian Grand Prix,2022,2023,3
LEC,82.8132142857143,80.81422857142857,Canadian Grand Prix,2022,2023,10
MAG,83.57052857142857,82.7334347826087,Canadian Grand Prix,2022,2023,13
NOR,83.27002857142857,81.45301428571429,Canadian Grand Prix,2022,2023,7
OCO,82.93781428571428,81.42914285714285,Canadian Grand Prix,2022,2023,6
PER,81.366,81.27680000000001,Canadian Grand Prix,2022,2023,12
RUS,82.77242857142856,80.17984615384616,Canadian Grand Prix,2022,2023,4
SAI,82.61071428571428,80.85554285714285,Canadian Grand Prix,2022,2023,11
STR,83.14255714285714,81.46785714285714,Canadian Grand Prix,2022,2023,16
TSU,81.89663829787234,81.59672857142857,Canadian Grand Prix,2022,2023,19
VER,82.59652857142856,80.54782857142857,Canadian Grand Prix,2022,2023,1
ZHO,82.98155714285714,81.96702898550726,Canadian Grand Prix,2022,2023,20
ALO,98.37809999999999,98.73328846153846,British Grand Prix,2022,2023,9
BOT,101.37231578947369,98.89938461538462,British Grand Prix,2022,2023,20
GAS,100.90948,99.99128888888889,British Grand Prix,2022,2023,10
HAM,95.492125,97.48968627450981,British Grand Prix,2022,2023,7
LEC,95.70135416666666,98.7620576923077,British Grand Prix,2022,2023,4
MAG,98.85244,94.70661290322582,British Grand Prix,2022,2023,19
NOR,97.42567346938776,97.16343137254903,British Grand Prix,2022,2023,2
OCO,101.55108333333334,95.15011111111112,British Grand Prix,2022,2023,13
PER,97.3095306122449,98.65038461538461,British Grand Prix,2022,2023,15
SAI,94.32280851063828,98.77665384615385,British Grand Prix,2022,2023,5
STR,99.86974509803922,98.83501923076923,British Grand Prix,2022,2023,12
TSU,101.23160784313725,99.00313461538462,British Grand Prix,2022,2023,16
VER,97.74702040816327,96.8326862745098,British Grand Prix,2022,2023,1
ALB,72.69841428571429,73.28695774647888,Austrian Grand Prix,2022,2023,10
ALO,72.61052857142857,72.73132394366198,Austrian Grand Prix,2022,2023,7
BOT,72.63267142857143,73.94834285714286,Austrian Grand Prix,2022,2023,14
GAS,72.82454285714286,73.11653521126762,Austrian Grand Prix,2022,2023,9
HAM,71.90885915492959,72.85638028169014,Austrian Grand Prix,2022,2023,5
LEC,71.32833802816901,72.37692957746478,Austrian Grand Prix,2022,2023,2
MAG,72.51325714285714,74.02,Austrian Grand Prix,2022,2023,19
NOR,72.46455714285715,72.67512676056339,Austrian Grand Prix,2022,2023,4
OCO,72.29222535211267,73.51067142857143,Austrian Grand Prix,2022,2023,12
PER,75.6965,72.54640845070422,Austrian Grand Prix,2022,2023,15
RUS,72.15892957746479,72.98605633802818,Austrian Grand Prix,2022,2023,11
SAI,71.16046428571428,72.60540845070423,Austrian Grand Prix,2022,2023,3
STR,72.76841428571429,73.13591549295774,Austrian Grand Prix,2022,2023,6
TSU,72.92074285714286,73.9782857142857,Austrian Grand Prix,2022,2023,16
VER,71.34991549295775,72.30432394366197,Austrian Grand Prix,2022,2023,1
ZHO,72.79301428571429,73.68914285714285,Austrian Grand Prix,2022,2023,17
ALB,87.57660869565217,85.76407246376812,Hungarian Grand Prix,2022,2023,16
ALO,86.72646376811595,85.2049,Hungarian Grand Prix,2022,2023,8
BOT,86.48070769230769,85.77844927536232,Hungarian Grand Prix,2022,2023,7
GAS,87.06814492753624,124.981,Hungarian Grand Prix,2022,2023,15
HAM,85.48208571428572,84.6824,Hungarian Grand Prix,2022,2023,1
LEC,85.59941428571429,85.05644285714286,Hungarian Grand Prix,2022,2023,6
MAG,87.56428985507246,86.53601449275362,Hungarian Grand Prix,2022,2023,19
NOR,86.48874285714287,84.60521428571428,Hungarian Grand Prix,2022,2023,3
OCO,86.76811594202898,104.07300000000001,Hungarian Grand Prix,2022,2023,12
PER,85.59428571428572,84.66052857142857,Hungarian Grand Prix,2022,2023,9
RIC,87.1354927536232,85.86798550724637,Hungarian Grand Prix,2022,2023,13
RUS,85.54641428571428,85.0637,Hungarian Grand Prix,2022,2023,18
SAI,85.57844285714286,85.13867142857143,Hungarian Grand Prix,2022,2023,11
STR,86.88049275362319,85.55433333333333,Hungarian Grand Prix,2022,2023,14
TSU,88.65795588235294,86.08952173913043,Hungarian Grand Prix,2022,2023,17
VER,85.37017142857144,84.12334285714286,Hungarian Grand Prix,2022,2023,2
ZHO,87.14676811594204,86.21920289855072,Hungarian Grand Prix,2022,2023,5
ALB,116.50635714285714,114.69622727272727,Belgian Grand Prix,2022,2023,15
ALO,115.7175,113.78713636363636,Belgian Grand Prix,2022,2023,9
BOT,125.651,114.44638636363635,Belgian Grand Prix,2022,2023,13
GAS,115.72978048780489,114.3985,Belgian Grand Prix,2022,2023,12
LEC,115.6982380952381,113.24338636363636,Belgian Grand Prix,2022,2023,1
MAG,116.96921951219512,114.82281818181818,Belgian Grand Prix,2022,2023,16
NOR,116.72688095238097,114.18565909090908,Belgian Grand Prix,2022,2023,7
OCO,115.9874761904762,114.20838636363636,Belgian Grand Prix,2022,2023,14
PER,114.24557142857144,113.01715909090909,Belgian Grand Prix,2022,2023,2
RIC,116.61833333333334,114.85275,Belgian Grand Prix,2022,2023,19
RUS,114.59483333333334,113.94434090909091,Belgian Grand Prix,2022,2023,8
SAI,114.3909761904762,117.12369565217391,Belgian Grand Prix,2022,2023,4
STR,116.62254761904762,114.31340909090909,Belgian Grand Prix,2022,2023,10
TSU,116.85340476190476,114.33343181818182,Belgian Grand Prix,2022,2023,11
VER,114.1045,112.51022727272726,Belgian Grand Prix,2022,2023,6
ZHO,116.79599999999999,114.6793409090909,Belgian Grand Prix,2022,2023,17
ALB,81.01615277777779,84.98851428571429,Dutch Grand Prix,2022,2023,4
ALO,80.85454166666666,85.24677464788732,Dutch Grand Prix,2022,2023,5
BOT,80.00898113207546,85.77475714285714,Dutch Grand Prix,2022,2023,18
GAS,80.96919444444444,84.4893,Dutch Grand Prix,2022,2023,12
HAM,80.77484722222222,84.65327142857143,Dutch Grand Prix,2022,2023,13
LEC,80.74586111111111,87.3498780487805,Dutch Grand Prix,2022,2023,9
NOR,80.86220833333333,84.88695714285714,Dutch Grand Prix,2022,2023,2
OCO,80.88736111111112,85.20774285714286,Dutch Grand Prix,2022,2023,16
PER,80.84640277777777,84.49738571428571,Dutch Grand Prix,2022,2023,7
RUS,80.65061111111112,85.50315714285713,Dutch Grand Prix,2022,2023,3
SAI,80.81512500000001,84.59154285714287,Dutch Grand Prix,2022,2023,6
STR,80.906,85.59101428571428,Dutch Grand Prix,2022,2023,11
TSU,78.55780952380952,85.57545714285715,Dutch Grand Prix,2022,2023,17
VER,79.55160563380281,84.77281690140845,Dutch Grand Prix,2022,2023,1
ZHO,81.11240277777777,84.21516129032258,Dutch Grand Prix,2022,2023,15
ALO,88.78448387096775,87.59680392156862,Italian Grand Prix,2022,2023,10
BOT,92.84476923076923,87.9625,Italian Grand Prix,2022,2023,14
GAS,91.2057924528302,88.29672000000001,Italian Grand Prix,2022,2023,17
HAM,91.18662264150943,87.42788235294118,Italian Grand Prix,2022,2023,8
LEC,91.13126415094341,86.91215686274509,Italian Grand Prix,2022,2023,3
MAG,92.92609615384616,88.67533999999999,Italian Grand Prix,2022,2023,19
NOR,91.20222641509433,87.58023529411764,Italian Grand Prix,2022,2023,9
OCO,91.24215094339623,89.10197435897436,Italian Grand Prix,2022,2023,18
PER,91.20003773584905,86.80798039215686,Italian Grand Prix,2022,2023,5
RUS,89.93867307692307,87.04256862745099,Italian Grand Prix,2022,2023,4
SAI,91.1806037735849,86.90854901960785,Italian Grand Prix,2022,2023,1
STR,89.49110256410256,88.35495999999999,Italian Grand Prix,2022,2023,20
VER,91.08511320754717,86.68907843137255,Italian Grand Prix,2022,2023,2
ZHO,91.23435849056604,88.27812,Italian Grand Prix,2022,2023,16
ALB,129.04478260869567,102.39281666666668,Singapore Grand Prix,2022,2023,14
ALO,123.47755555555555,103.40588524590164,Singapore Grand Prix,2022,2023,7
BOT,123.22375925925925,104.46482,Singapore Grand Prix,2022,2023,16
GAS,121.21623076923076,102.72396721311476,Singapore Grand Prix,2022,2023,12
HAM,119.84488235294117,101.91575409836065,Singapore Grand Prix,2022,2023,5
LEC,118.34280769230769,102.19391803278688,Singapore Grand Prix,2022,2023,3
MAG,122.75868518518519,102.34708333333333,Singapore Grand Prix,2022,2023,6
NOR,119.79726415094339,101.91670491803278,Singapore Grand Prix,2022,2023,4
OCO,127.64533333333334,102.65365853658537,Singapore Grand Prix,2022,2023,8
PER,117.18531372549019,103.10345901639344,Singapore Grand Prix,2022,2023,13
RUS,124.81076923076922,101.96138333333333,Singapore Grand Prix,2022,2023,2
SAI,118.13227450980392,100.9673,Singapore Grand Prix,2022,2023,1
VER,120.41553846153846,102.40618032786885,Singapore Grand Prix,2022,2023,11
ZHO,129.93333333333334,103.68568852459016,Singapore Grand Prix,2022,2023,19
ALO,111.57175000000001,100.68494000000001,Japanese Grand Prix,2022,2023,10
BOT,113.64166666666667,136.214,Japanese Grand Prix,2022,2023,16
GAS,114.16808333333334,101.03768,Japanese Grand Prix,2022,2023,12
HAM,111.22670833333332,100.20878,Japanese Grand Prix,2022,2023,7
LEC,110.26808333333334,100.03676,Japanese Grand Prix,2022,2023,4
MAG,113.60416666666667,102.01616326530613,Japanese Grand Prix,2022,2023,15
NOR,113.00266666666666,99.4957,Japanese Grand Prix,2022,2023,3
OCO,111.05900000000001,102.17596078431373,Japanese Grand Prix,2022,2023,14
PER,110.33820833333334,108.70920000000001,Japanese Grand Prix,2022,2023,5
RUS,111.73620833333332,100.41562,Japanese Grand Prix,2022,2023,8
STR,113.05987499999999,104.8075294117647,Japanese Grand Prix,2022,2023,17
TSU,113.056625,101.43257142857142,Japanese Grand Prix,2022,2023,9
VER,109.07429166666667,99.06016,Japanese Grand Prix,2022,2023,1
ZHO,114.03075,101.66618367346939,Japanese Grand Prix,2022,2023,19
ALB,107.64545283018867,103.62635714285715,United States Grand Prix,2022,2023,15
ALO,106.30213461538462,103.63728571428571,United States Grand Prix,2022,2023,19
BOT,105.7689375,103.92791071428572,United States Grand Prix,2022,2023,13
GAS,106.01266666666666,103.02425000000001,United States Grand Prix,2022,2023,7
HAM,103.15706,102.20691071428571,United States Grand Prix,2022,2023,3
LEC,103.09034,102.60757142857143,United States Grand Prix,2022,2023,1
MAG,107.41815094339623,104.17152727272727,United States Grand Prix,2022,2023,17
NOR,107.3623396226415,102.3587857142857,United States Grand Prix,2022,2023,2
OCO,107.64601886792452,108.07483333333334,United States Grand Prix,2022,2023,8
PER,103.41772,102.49682142857144,United States Grand Prix,2022,2023,9
RIC,108.8837962962963,104.18570909090909,United States Grand Prix,2022,2023,14
RUS,104.32752,102.61358928571428,United States Grand Prix,2022,2023,5
SAI,115.016,102.43742857142857,United States Grand Prix,2022,2023,4
STR,108.42915789473685,103.03675,United States Grand Prix,2022,2023,20
TSU,107.70283018867924,103.49548214285714,United States Grand Prix,2022,2023,11
VER,102.95738,102.16717857142858,United States Grand Prix,2022,2023,6
ZHO,108.41075925925925,104.08978181818182,United States Grand Prix,2022,2023,12
ALB,85.16617142857142,85.64076811594202,Mexico City Grand Prix,2022,2023,14
ALO,84.9216507936508,88.6859347826087,Mexico City Grand Prix,2022,2023,13
BOT,85.13011428571428,87.02815714285715,Mexico City Grand Prix,2022,2023,9
GAS,85.13904285714285,86.81901428571429,Mexico City Grand Prix,2022,2023,11
HAM,83.54809859154929,84.11548529411765,Mexico City Grand Prix,2022,2023,6
LEC,84.30285915492958,84.19160294117648,Mexico City Grand Prix,2022,2023,1
MAG,85.6735,86.64558064516129,Mexico City Grand Prix,2022,2023,16
NOR,85.08175714285714,86.34752857142857,Mexico City Grand Prix,2022,2023,17
OCO,85.02082857142857,86.7628,Mexico City Grand Prix,2022,2023,15
PER,83.5890985915493,103.446,Mexico City Grand Prix,2022,2023,5
RIC,84.84665714285714,85.56749275362318,Mexico City Grand Prix,2022,2023,4
RUS,84.03042253521127,86.48937142857143,Mexico City Grand Prix,2022,2023,8
SAI,84.15284507042253,84.40054411764706,Mexico City Grand Prix,2022,2023,2
TSU,85.62700000000001,87.05701428571429,Mexico City Grand Prix,2022,2023,18
VER,83.33421126760564,83.6025882352941,Mexico City Grand Prix,2022,2023,3
ZHO,85.32515714285715,87.06287142857143,Mexico City Grand Prix,2022,2023,10
ALO,83.43105633802816,78.74318571428572,São Paulo Grand Prix,2022,2023,4
BOT,83.61402816901409,81.43955263157895,São Paulo Grand Prix,2022,2023,18
GAS,83.6748028169014,78.67128571428572,São Paulo Grand Prix,2022,2023,15
HAM,83.3179295774648,79.15551428571429,São Paulo Grand Prix,2022,2023,5
NOR,82.71164,78.43897142857143,São Paulo Grand Prix,2022,2023,6
OCO,83.5596338028169,79.07078260869565,São Paulo Grand Prix,2022,2023,14
PER,83.49470422535211,78.7408,São Paulo Grand Prix,2022,2023,9
RUS,83.29639436619718,80.73069642857142,São Paulo Grand Prix,2022,2023,8
SAI,83.35345070422535,78.93827142857143,São Paulo Grand Prix,2022,2023,7
STR,83.62811267605633,78.8465,São Paulo Grand Prix,2022,2023,3
TSU,84.94778571428571,78.84042857142857,São Paulo Grand Prix,2022,2023,16
VER,83.43802816901409,78.33891428571428,São Paulo Grand Prix,2022,2023,1
ZHO,83.70942253521126,85.58071428571428,São Paulo Grand Prix,2022,2023,20
ALB,92.7341052631579,91.30703448275862,Abu Dhabi Grand Prix,2022,2023,14
ALO,93.09462962962962,90.72648275862069,Abu Dhabi Grand Prix,2022,2023,7
BOT,92.90556140350877,91.84271929824561,Abu Dhabi Grand Prix,2022,2023,18
GAS,92.7449649122807,91.25834482758621,Abu Dhabi Grand Prix,2022,2023,10
HAM,91.94521818181818,90.8111724137931,Abu Dhabi Grand Prix,2022,2023,11
LEC,90.94284482758621,90.35546551724138,Abu Dhabi Grand Prix,2022,2023,2
MAG,93.27442105263158,91.8859649122807,Abu Dhabi Grand Prix,2022,2023,17
NOR,91.7611724137931,90.46393103448277,Abu Dhabi Grand Prix,2022,2023,5
OCO,91.77851724137932,91.18960344827586,Abu Dhabi Grand Prix,2022,2023,12
PER,90.96563793103448,90.32891379310345,Abu Dhabi Grand Prix,2022,2023,9
RIC,92.22727586206896,91.01470689655173,Abu Dhabi Grand Prix,2022,2023,15
RUS,91.41037931034482,90.39572413793104,Abu Dhabi Grand Prix,2022,2023,4
SAI,91.22079310344827,91.41970175438595,Abu Dhabi Grand Prix,2022,2023,16
STR,92.11801724137932,91.00441379310345,Abu Dhabi Grand Prix,2022,2023,13
TSU,92.3325,90.78813793103447,Abu Dhabi Grand Prix,2022,2023,6
VER,90.79162068965516,90.04524137931034,Abu Dhabi Grand Prix,2022,2023,1
ZHO,92.71866666666666,91.587,Abu Dhabi Grand Prix,2022,2023,19
ALB,100.46508771929825,98.51121428571427,Bahrain Grand Prix,2023,2024,13
ALO,99.56794736842104,97.88822807017544,Bahrain Grand Prix,2023,2024,6
BOT,100.16461403508771,98.50374545454545,Bahrain Grand Prix,2023,2024,16
GAS,100.18401754385964,98.87783928571427,Bahrain Grand Prix,2023,2024,20
HAM,99.78443859649123,97.45729824561403,Bahrain Grand Prix,2023,2024,9
HUL,101.08298214285715,98.61382142857143,Bahrain Grand Prix,2023,2024,10
LEC,99.64405128205128,97.27036842105264,Bahrain Grand Prix,2023,2024,2
MAG,100.95523214285716,98.44746428571429,Bahrain Grand Prix,2023,2024,15
NOR,102.60676363636364,97.42456140350878,Bahrain Grand Prix,2023,2024,7
OCO,102.91624390243902,98.86057142857143,Bahrain Grand Prix,2023,2024,19
PER,99.10040350877193,96.96840350877193,Bahrain Grand Prix,2023,2024,5
PIA,103.27576923076923,97.55831578947368,Bahrain Grand Prix,2023,2024,8
RUS,99.87033333333333,97.39526315789473,Bahrain Grand Prix,2023,2024,3
SAI,99.73312280701755,97.01494736842105,Bahrain Grand Prix,2023,2024,4
SAR,100.67628571428573,99.32735185185184,Bahrain Grand Prix,2023,2024,18
STR,99.8462807017544,98.20978947368421,Bahrain Grand Prix,2023,2024,12
TSU,100.48431578947368,98.46828571428571,Bahrain Grand Prix,2023,2024,11
VER,98.89010526315789,96.57442105263158,Bahrain Grand Prix,2023,2024,1
ZHO,101.36401785714285,98.41966071428571,Bahrain Grand Prix,2023,2024,17
ALB,100.94432,96.97232653061225,Saudi Arabian Grand Prix,2023,2024,12
ALO,94.835875,94.55775,Saudi Arabian Grand Prix,2023,2024,4
BOT,99.02766666666668,97.68866666666668,Saudi Arabian Grand Prix,2023,2024,16
GAS,97.53079591836735,121.453,Saudi Arabian Grand Prix,2023,2024,18
HAM,95.643625,94.95504166666666,Saudi Arabian Grand Prix,2023,2024,8
HUL,98.90964,95.76462500000001,Saudi Arabian Grand Prix,2023,2024,15
LEC,97.24300000000001,94.10120833333333,Saudi Arabian Grand Prix,2023,2024,2
MAG,98.79440000000001,96.91802040816327,Saudi Arabian Grand Prix,2023,2024,13
NOR,99.22678,94.85802083333334,Saudi Arabian Grand Prix,2023,2024,6
OCO,97.4653469387755,97.31054166666667,Saudi Arabian Grand Prix,2023,2024,17
PER,94.24502083333334,93.86772916666666,Saudi Arabian Grand Prix,2023,2024,3
PIA,99.1983,94.4689375,Saudi Arabian Grand Prix,2023,2024,5
RUS,95.16035416666666,94.75318750000001,Saudi Arabian Grand Prix,2023,2024,7
SAR,99.22373999999999,97.34937500000001,Saudi Arabian Grand Prix,2023,2024,19
STR,97.324,97.1216,Saudi Arabian Grand Prix,2023,2024,10
TSU,97.75483673469388,97.27591666666666,Saudi Arabian Grand Prix,2023,2024,9
VER,94.92664583333334,93.60822916666666,Saudi Arabian Grand Prix,2023,2024,1
ZHO,99.01907999999999,98.04847916666667,Saudi Arabian Grand Prix,2023,2024,20
ALB,102.9735,84.76933333333334,Australian Grand Prix,2023,2024,12
ALO,85.77373076923078,84.61784482758621,Australian Grand Prix,2023,2024,10
BOT,87.86484313725491,85.42401754385965,Australian Grand Prix,2023,2024,13
GAS,86.08175,85.3122105263158,Australian Grand Prix,2023,2024,17
HAM,87.48888679245283,85.2284,Australian Grand Prix,2023,2024,11
HUL,86.52936538461539,85.02406896551723,Australian Grand Prix,2023,2024,16
MAG,87.23292,84.75305263157895,Australian Grand Prix,2023,2024,14
NOR,86.56167307692309,83.32322413793104,Australian Grand Prix,2023,2024,3
OCO,86.74915384615385,85.62845614035088,Australian Grand Prix,2023,2024,15
PER,86.38034615384616,84.19227586206897,Australian Grand Prix,2023,2024,6
PIA,87.2793076923077,83.83815517241379,Australian Grand Prix,2023,2024,5
RUS,93.6108,83.65596428571429,Australian Grand Prix,2023,2024,7
SAI,86.09380769230769,83.22143103448276,Australian Grand Prix,2023,2024,2
STR,86.12126923076923,84.82870689655172,Australian Grand Prix,2023,2024,9
TSU,87.79834615384615,84.86972413793104,Australian Grand Prix,2023,2024,8
VER,85.46938461538463,84.89066666666666,Australian Grand Prix,2023,2024,1
ZHO,87.85013461538462,85.45852631578948,Australian Grand Prix,2023,2024,19
ALB,110.80507843137255,110.25446,Azerbaijan Grand Prix,2023,2024,9
ALO,107.28244897959183,110.22398,Azerbaijan Grand Prix,2023,2024,7
BOT,110.79430612244899,111.24593877551021,Azerbaijan Grand Prix,2023,2024,16
GAS,110.85819607843138,110.61432,Azerbaijan Grand Prix,2023,2024,18
HAM,109.08368,110.33262,Azerbaijan Grand Prix,2023,2024,19
HUL,109.71264583333334,110.39265999999999,Azerbaijan Grand Prix,2023,2024,12
LEC,107.07857142857144,108.67784,Azerbaijan Grand Prix,2023,2024,1
NOR,109.7893,109.23942,Azerbaijan Grand Prix,2023,2024,15
OCO,109.25804081632654,110.88244897959183,Azerbaijan Grand Prix,2023,2024,20
PER,106.54489795918367,108.59587755102041,Azerbaijan Grand Prix,2023,2024,4
PIA,109.96768,108.49346,Azerbaijan Grand Prix,2023,2024,2
RUS,107.59704166666667,109.12790000000001,Azerbaijan Grand Prix,2023,2024,5
SAI,106.84575,108.60751020408163,Azerbaijan Grand Prix,2023,2024,3
STR,107.0551875,111.13511111111112,Azerbaijan Grand Prix,2023,2024,13
TSU,109.88802,115.90364285714286,Azerbaijan Grand Prix,2023,2024,11
VER,105.89039583333334,109.06310204081632,Azerbaijan Grand Prix,2023,2024,6
ZHO,110.37823529411764,110.67104081632654,Azerbaijan Grand Prix,2023,2024,17
ALB,93.5281052631579,96.9467894736842,Miami Grand Prix,2023,2024,14
ALO,92.71133333333334,96.26285964912282,Miami Grand Prix,2023,2024,15
BOT,93.50663157894736,96.53038596491228,Miami Grand Prix,2023,2024,16
GAS,93.22650877192983,96.40059649122807,Miami Grand Prix,2023,2024,12
HAM,93.14894736842105,95.90282456140352,Miami Grand Prix,2023,2024,8
HUL,93.5647543859649,96.32745614035088,Miami Grand Prix,2023,2024,9
LEC,93.17945614035088,94.78089285714286,Miami Grand Prix,2023,2024,2
MAG,93.35414035087719,96.5712105263158,Miami Grand Prix,2023,2024,18
NOR,93.78873684210525,94.52207142857142,Miami Grand Prix,2023,2024,5
OCO,93.26954385964912,96.30915789473684,Miami Grand Prix,2023,2024,13
PER,92.34429824561404,95.86887719298245,Miami Grand Prix,2023,2024,4
PIA,94.26341071428571,95.52126785714286,Miami Grand Prix,2023,2024,6
RUS,92.83280701754387,96.22219298245614,Miami Grand Prix,2023,2024,7
SAI,92.9079298245614,95.81198245614036,Miami Grand Prix,2023,2024,3
SAR,94.51123214285714,95.68666666666667,Miami Grand Prix,2023,2024,17
STR,93.38587719298245,96.40436842105264,Miami Grand Prix,2023,2024,11
TSU,93.3780701754386,96.07124561403508,Miami Grand Prix,2023,2024,10
VER,92.24984210526316,94.68669642857142,Miami Grand Prix,2023,2024,1
ZHO,93.62598245614036,96.4886842105263,Miami Grand Prix,2023,2024,19
ALB,85.8596103896104,112.33254545454545,Monaco Grand Prix,2023,2024,9
ALO,84.10129487179486,113.15010526315788,Monaco Grand Prix,2023,2024,14
BOT,85.20705194805196,113.15844736842105,Monaco Grand Prix,2023,2024,17
GAS,84.54284615384616,112.41292207792208,Monaco Grand Prix,2023,2024,10
HAM,84.2441282051282,109.83961038961039,Monaco Grand Prix,2023,2024,7
LEC,84.53679487179487,109.32074025974026,Monaco Grand Prix,2023,2024,1
NOR,84.88364935064935,109.56542857142858,Monaco Grand Prix,2023,2024,4
PIA,85.01219480519481,109.43609090909091,Monaco Grand Prix,2023,2024,2
RUS,84.40082051282052,109.69736363636363,Monaco Grand Prix,2023,2024,5
SAI,84.55603846153846,109.48668831168831,Monaco Grand Prix,2023,2024,3
SAR,86.90740789473683,113.21815789473685,Monaco Grand Prix,2023,2024,15
STR,80.78247169811321,113.17790789473685,Monaco Grand Prix,2023,2024,13
TSU,86.04638157894736,112.1433896103896,Monaco Grand Prix,2023,2024,8
VER,83.74333333333333,109.76576623376623,Monaco Grand Prix,2023,2024,6
ZHO,85.76405194805196,113.82650000000001,Monaco Grand Prix,2023,2024,18
ALB,81.62535384615384,82.43655384615386,Spanish Grand Prix,2023,2024,20
ALO,80.94040909090909,81.68806153846154,Spanish Grand Prix,2023,2024,10
BOT,81.96743076923076,82.36215384615384,Spanish Grand Prix,2023,2024,12
GAS,81.0828787878788,81.24624242424242,Spanish Grand Prix,2023,2024,7
HAM,80.33378787878787,80.57601515151515,Spanish Grand Prix,2023,2024,3
HUL,81.46518461538462,81.4309393939394,Spanish Grand Prix,2023,2024,13
LEC,81.09634848484849,80.65054545454545,Spanish Grand Prix,2023,2024,5
MAG,81.78492307692308,82.38484615384615,Spanish Grand Prix,2023,2024,16
NOR,81.66661538461538,80.3400909090909,Spanish Grand Prix,2023,2024,1
OCO,81.01790909090909,81.39569696969697,Spanish Grand Prix,2023,2024,8
PER,80.51139393939394,81.20834848484849,Spanish Grand Prix,2023,2024,11
PIA,81.26484615384615,80.81798484848485,Spanish Grand Prix,2023,2024,9
RUS,80.4595303030303,80.64465151515151,Spanish Grand Prix,2023,2024,4
SAI,80.66118181818182,80.77659090909091,Spanish Grand Prix,2023,2024,6
SAR,81.9941076923077,82.892078125,Spanish Grand Prix,2023,2024,19
STR,80.92818181818183,81.93044615384616,Spanish Grand Prix,2023,2024,14
TSU,81.03569696969697,82.52509230769232,Spanish Grand Prix,2023,2024,17
VER,79.96878787878788,80.3064696969697,Spanish Grand Prix,2023,2024,2
ZHO,81.05784848484849,81.78004615384616,Spanish Grand Prix,2023,2024,15
ALB,81.41658571428572,91.63241176470588,Canadian Grand Prix,2023,2024,10
ALO,80.68454285714286,90.66881159420291,Canadian Grand Prix,2023,2024,6
BOT,81.46828571428571,90.82039130434782,Canadian Grand Prix,2023,2024,19
GAS,81.47995714285715,90.68531884057971,Canadian Grand Prix,2023,2024,15
HAM,80.75022857142856,90.47365217391304,Canadian Grand Prix,2023,2024,7
HUL,81.96073913043479,90.76255072463768,Canadian Grand Prix,2023,2024,17
LEC,80.81422857142857,95.61271794871796,Canadian Grand Prix,2023,2024,11
MAG,82.7334347826087,90.83120289855073,Canadian Grand Prix,2023,2024,14
NOR,81.45301428571429,90.50846376811594,Canadian Grand Prix,2023,2024,3
OCO,81.42914285714285,90.71469565217392,Canadian Grand Prix,2023,2024,18
PER,81.27680000000001,91.81415999999999,Canadian Grand Prix,2023,2024,16
PIA,81.47784285714285,90.57489855072463,Canadian Grand Prix,2023,2024,4
RUS,80.17984615384616,90.55827536231884,Canadian Grand Prix,2023,2024,1
SAI,80.85554285714285,91.58449019607843,Canadian Grand Prix,2023,2024,12
SAR,81.67866666666667,93.0379090909091,Canadian Grand Prix,2023,2024,13
STR,81.46785714285714,90.70246376811595,Canadian Grand Prix,2023,2024,9
TSU,81.59672857142857,91.10023188405798,Canadian Grand Prix,2023,2024,8
